# Structural comparison of mk/userGuide.t2t against mk/userGuide-newRevisions/13862/userGuide.t2t
en 11.1.11. start:1372 paragraphs:13, tables:0, lists:0
mk 11.1.11. start:1373 paragraphs:13, tables:0, lists:0
en 11.1.12. start:1418 paragraphs:8, tables:0, lists:2
mk 11.1.12. start:1419 paragraphs:8, tables:0, lists:2
en 11.1.13. start:1481 paragraphs:2, tables:0, lists:0
mk 11.1.13. start:1482 paragraphs:2, tables:0, lists:0
en 11.1.14. start:1487 paragraphs:8, tables:0, lists:1
mk 11.1.14. start:1488 paragraphs:8, tables:0, lists:1
en 11.1.15. start:1521 paragraphs:6, tables:0, lists:1
mk 11.1.15. start:1522 paragraphs:6, tables:0, lists:1
en 11.1.16. start:1550 paragraphs:6, tables:0, lists:0
mk 11.1.16. start:1551 paragraphs:6, tables:0, lists:0
en 11.2. start:1570 paragraphs:3, tables:1, lists:0
mk 11.2. start:1571 paragraphs:3, tables:1, lists:0
en 11.3. start:1585 paragraphs:3, tables:0, lists:0
mk 11.3. start:1586 paragraphs:3, tables:0, lists:0
en 11.3.1. start:1596 paragraphs:4, tables:0, lists:1
mk 11.3.1. start:1597 paragraphs:4, tables:0, lists:1
en 11.3.2. start:1612 paragraphs:3, tables:0, lists:0
mk 11.3.2. start:1613 paragraphs:3, tables:0, lists:0
en 11.3.3. start:1624 paragraphs:1, tables:0, lists:0
mk 11.3.3. start:1625 paragraphs:1, tables:0, lists:0
en 11.3.4. start:1632 paragraphs:4, tables:0, lists:1
mk 11.3.4. start:1633 paragraphs:4, tables:0, lists:1
en 11.3.5. start:1645 paragraphs:2, tables:0, lists:0
mk 11.3.5. start:1646 paragraphs:2, tables:0, lists:0
en 11.3.6. start:1653 paragraphs:1, tables:0, lists:0
mk 11.3.6. start:1654 paragraphs:1, tables:0, lists:0
en 11.4. start:1658 paragraphs:3, tables:0, lists:0
mk 11.4. start:1659 paragraphs:3, tables:0, lists:0
en 12. start:1669 paragraphs:0, tables:0, lists:0
mk 12. start:1670 paragraphs:0, tables:0, lists:0
en 12.1. start:1671 paragraphs:2, tables:0, lists:0
mk 12.1. start:1672 paragraphs:2, tables:0, lists:0
en 12.2. start:1677 paragraphs:5, tables:0, lists:0
mk 12.2. start:1678 paragraphs:5, tables:0, lists:0
en 12.3. start:1692 paragraphs:10, tables:0, lists:0
mk 12.3. start:1693 paragraphs:10, tables:0, lists:0
en 12.4. start:1734 paragraphs:1, tables:0, lists:0
mk 12.4. start:1735 paragraphs:1, tables:0, lists:0
en 12.5. start:1738 paragraphs:1, tables:0, lists:0
mk 12.5. start:1739 paragraphs:1, tables:0, lists:0
en 13. start:1741 paragraphs:1, tables:0, lists:0
mk 13. start:1742 paragraphs:1, tables:0, lists:0
en 13.1. start:1745 paragraphs:3, tables:0, lists:0
mk 13.1. start:1746 paragraphs:3, tables:0, lists:0
en 13.2. start:1755 paragraphs:2, tables:0, lists:0
mk 13.2. start:1756 paragraphs:2, tables:0, lists:0
en 13.3. start:1762 paragraphs:1, tables:0, lists:0
mk 13.3. start:1763 paragraphs:1, tables:0, lists:0
en 13.4. start:1767 paragraphs:2, tables:0, lists:1
mk 13.4. start:1768 paragraphs:2, tables:0, lists:1
en 13.5. start:1780 paragraphs:3, tables:0, lists:0
mk 13.5. start:1781 paragraphs:3, tables:0, lists:0
en 13.6. start:1791 paragraphs:2, tables:0, lists:0
mk 13.6. start:1792 paragraphs:2, tables:0, lists:0
en 13.7. start:1798 paragraphs:2, tables:0, lists:0
mk 13.7. start:1799 paragraphs:2, tables:0, lists:0
en 14. start:1806 paragraphs:1, tables:0, lists:0
mk 14. start:1807 paragraphs:1, tables:0, lists:0
en 14.1. start:1809 paragraphs:5, tables:3, lists:0
mk 14.1. start:1810 paragraphs:5, tables:3, lists:0
en 14.2. start:1868 paragraphs:3, tables:1, lists:0
mk 14.2. start:1869 paragraphs:3, tables:1, lists:0
en 14.3. start:1912 paragraphs:3, tables:1, lists:0
mk 14.3. start:1913 paragraphs:3, tables:1, lists:0
en 14.4. start:1938 paragraphs:2, tables:1, lists:0
mk 14.4. start:1939 paragraphs:2, tables:1, lists:0
en 14.5. start:1958 paragraphs:6, tables:2, lists:1
mk 14.5. start:1959 paragraphs:6, tables:2, lists:1
en 14.6. start:1994 paragraphs:2, tables:1, lists:0
mk 14.6. start:1995 paragraphs:2, tables:1, lists:0
en 14.7. start:2011 paragraphs:2, tables:1, lists:0
mk 14.7. start:2012 paragraphs:2, tables:1, lists:0
en 14.8. start:2028 paragraphs:2, tables:1, lists:0
mk 14.8. start:2029 paragraphs:2, tables:1, lists:0
en 14.9. start:2059 paragraphs:2, tables:1, lists:0
mk 14.9. start:2060 paragraphs:2, tables:1, lists:0
en 14.10. start:2118 paragraphs:2, tables:1, lists:0
mk 14.10. start:2119 paragraphs:2, tables:1, lists:0
en 14.11. start:2131 paragraphs:2, tables:1, lists:0
mk 14.11. start:2132 paragraphs:2, tables:1, lists:0
en 14.12. start:2153 paragraphs:8, tables:3, lists:2
mk 14.12. start:2154 paragraphs:8, tables:3, lists:2
en 14.13. start:2234 paragraphs:8, tables:4, lists:1
mk 14.13. start:2235 paragraphs:8, tables:4, lists:1
en 14.14. start:2317 paragraphs:4, tables:1, lists:1
mk 14.14. start:2318 paragraphs:4, tables:1, lists:1
en 14.15. start:2365 paragraphs:3, tables:1, lists:1
mk 14.15. start:2366 paragraphs:3, tables:1, lists:1
en 14.16. start:2400 paragraphs:1, tables:1, lists:0
mk 14.16. start:2401 paragraphs:1, tables:1, lists:0
en 14.17. start:2410 paragraphs:3, tables:1, lists:0
mk 14.17. start:2411 paragraphs:3, tables:1, lists:0
en 15. start:2430 paragraphs:0, tables:0, lists:0
mk 15. start:2431 paragraphs:0, tables:0, lists:0
en 15.1. start:2432 paragraphs:6, tables:3, lists:0
mk 15.1. start:2433 paragraphs:6, tables:3, lists:0
en 15.2. start:2473 paragraphs:2, tables:1, lists:1
mk 15.2. start:2474 paragraphs:2, tables:1, lists:1
en 16. start:2485 paragraphs:1, tables:0, lists:0
mk 16. start:2486 paragraphs:1, tables:0, lists:0
# end of comparison
